subscriber_id,age,country,profession_segment,plan_type,monthly_price_usd,tenure_months,auto_renew_enabled,days_until_renewal,payment_method,weekly_learning_hours,sessions_per_week,avg_session_duration_minutes,days_since_last_login,courses_started,courses_completed,active_courses_count,avg_course_progress_pct,certificates_earned,quiz_attempts_last_30d,assignment_submissions_last_30d,forum_posts_last_30d,payment_failures_last_6m,refund_requests_last_12m,support_tickets_last_90d,avg_support_resolution_hours,email_open_rate,recommendation_click_rate,churn_label
SUB_004084,31,UK,teacher,premium,53.64,7,1,9,bank_transfer,6.5,4,51.0,8,1,0,1,31.5,0,4,1,0,0,0,2,30.5,0.63,0.344,0
SUB_004085,39,India,software_engineer,standard,24.04,8,0,7,debit_card,10.7,5,52.1,14,4,1,2,61.9,1,5,0,1,0,0,0,4.4,0.143,0.099,0
SUB_004086,25,India,student,standard,25.54,23,1,6,credit_card,5.0,5,59.5,23,6,1,5,65.0,1,19,4,1,0,0,1,25.2,0.536,0.327,0
SUB_004087,34,India,data_analyst,standard,22.52,22,1,0,debit_card,10.0,8,38.6,6,4,2,2,58.8,2,14,4,1,0,0,1,40.2,0.503,0.341,0
SUB_004088,44,USA,other,standard,20.34,12,0,22,credit_card,9.1,5,46.1,9,2,0,3,58.6,0,11,6,1,0,0,0,3.8,0.38,0.257,0
SUB_004089,54,Canada,software_engineer,basic,14.17,2,0,29,paypal,0.1,5,32.4,17,0,0,0,25.7,0,4,0,0,0,0,0,3.5,0.22,0.139,1
SUB_004090,47,India,designer,standard,28.95,7,0,9,credit_card,0.9,3,41.8,35,3,0,3,29.6,0,5,4,2,0,0,0,3.7,0.164,0.0,1
SUB_004091,29,UK,data_analyst,basic,10.8,34,1,18,paypal,5.1,5,42.3,8,7,3,4,88.1,1,17,6,1,0,0,0,5.1,0.306,0.328,0
SUB_004092,18,Germany,student,standard,27.86,20,1,4,credit_card,9.7,1,52.7,24,4,2,2,57.2,1,4,6,0,0,0,0,4.9,0.104,0.0,0
SUB_004093,30,USA,marketing,standard,27.4,2,0,23,paypal,1.5,0,40.1,20,0,0,0,12.9,0,2,0,0,0,1,1,43.9,0.245,0.019,0
SUB_004094,26,Brazil,teacher,basic,10.88,2,0,21,bank_transfer,2.7,6,45.9,22,0,0,0,0.0,0,2,5,1,0,0,1,36.5,0.418,0.201,0
SUB_004095,37,Germany,marketing,basic,12.1,19,0,7,credit_card,4.8,6,46.5,6,4,2,3,89.2,2,10,7,2,0,0,2,37.2,0.143,0.176,0
SUB_004096,20,USA,job_seeker,basic,12.1,26,0,20,credit_card,10.1,7,73.5,13,5,2,2,64.2,1,20,8,0,0,0,2,33.4,0.242,0.176,0
SUB_004097,33,India,software_engineer,premium,55.19,5,1,25,upi,5.9,4,52.3,9,2,1,1,28.5,0,5,3,1,0,0,0,6.7,0.69,0.526,0
SUB_004098,25,India,student,basic,14.18,7,1,8,upi,1.6,5,63.8,11,4,1,3,36.8,0,15,5,5,0,0,0,4.9,0.226,0.195,0
SUB_004099,34,India,other,basic,10.46,22,1,28,debit_card,11.2,6,82.2,10,5,2,2,63.2,1,18,4,4,1,0,0,4.6,0.411,0.345,0
SUB_004100,26,India,data_analyst,premium,51.25,9,0,30,debit_card,6.8,7,75.3,7,4,1,3,65.3,0,9,2,0,1,0,1,28.7,0.257,0.133,0
SUB_004101,43,USA,designer,standard,27.61,10,1,12,debit_card,10.1,7,46.3,5,6,2,4,58.8,1,20,11,0,0,0,0,6.2,0.646,0.502,0
SUB_004102,21,Germany,teacher,basic,13.92,10,0,13,bank_transfer,4.3,3,58.2,17,1,0,0,23.0,0,6,5,1,0,0,0,4.5,0.454,0.291,0
SUB_004103,31,USA,software_engineer,basic,10.73,13,0,26,paypal,3.5,5,77.3,17,2,0,2,36.1,0,9,9,0,0,0,0,6.5,0.035,0.107,1
SUB_004104,33,India,teacher,basic,12.62,14,0,5,upi,5.6,4,75.6,22,5,1,5,53.6,0,21,5,1,0,0,0,6.1,0.11,0.118,0
SUB_004105,23,Germany,student,basic,14.28,36,0,10,credit_card,7.9,6,32.4,10,4,2,1,55.2,0,5,4,3,0,0,0,1.0,0.652,0.371,0
SUB_004106,35,UK,software_engineer,basic,11.58,9,0,30,credit_card,6.1,7,46.7,16,6,2,4,74.0,1,21,5,2,0,1,2,60.9,0.568,0.343,1
SUB_004107,24,Brazil,student,standard,24.24,10,1,8,paypal,1.8,6,61.0,11,2,1,2,48.7,0,10,5,0,0,0,0,6.5,0.41,0.159,1
SUB_004108,27,India,job_seeker,premium,56.08,5,1,12,credit_card,0.0,3,59.3,14,4,1,3,59.7,0,15,8,2,0,1,3,23.4,0.387,0.322,0
SUB_004109,31,Brazil,software_engineer,standard,20.88,13,1,3,bank_transfer,10.0,8,70.8,17,6,2,5,77.3,1,19,7,2,0,0,0,6.5,0.263,0.339,0
SUB_004110,30,USA,teacher,standard,28.58,23,1,1,debit_card,6.6,8,49.8,15,4,1,2,42.7,1,7,3,2,0,0,2,16.4,0.835,0.541,0
SUB_004111,29,USA,other,basic,11.55,7,1,29,upi,2.7,0,59.4,17,5,2,3,35.8,1,7,7,1,0,0,0,5.1,0.096,0.097,0
SUB_004112,40,USA,marketing,basic,10.0,6,0,23,debit_card,3.3,4,40.8,10,3,1,2,44.4,1,8,5,5,1,0,3,23.7,0.552,0.274,0
SUB_004113,28,India,designer,premium,44.67,22,1,20,upi,9.5,6,71.6,6,8,3,4,79.5,0,18,14,2,0,0,1,30.9,0.748,0.484,0
SUB_004114,40,India,marketing,basic,10.44,14,0,1,debit_card,5.7,4,47.7,9,3,1,4,61.2,1,10,3,2,1,0,1,32.1,0.305,0.226,0
SUB_004115,34,USA,software_engineer,premium,41.84,6,1,21,debit_card,7.3,6,33.6,12,5,1,4,47.9,0,22,4,3,0,0,1,21.3,0.646,0.379,0
SUB_004116,29,Germany,marketing,standard,26.92,13,0,12,paypal,6.8,4,58.2,12,5,1,5,55.8,0,21,9,4,0,1,2,35.9,0.06,0.134,1
SUB_004117,38,Brazil,designer,premium,44.27,6,1,18,credit_card,5.5,4,39.4,8,4,1,3,76.2,0,18,4,0,0,0,0,3.2,0.37,0.251,0
SUB_004118,28,Germany,other,basic,14.66,9,1,0,paypal,6.3,5,55.3,30,1,0,3,42.7,0,5,8,3,0,0,0,4.6,0.273,0.135,0
SUB_004119,42,India,other,basic,12.57,10,1,27,debit_card,5.2,6,38.2,20,3,1,3,71.3,0,15,10,1,0,0,1,9.4,0.453,0.309,0
SUB_004120,29,UK,job_seeker,standard,24.59,21,0,5,paypal,4.0,6,33.1,8,4,1,2,36.4,0,7,0,2,0,0,1,26.1,0.545,0.212,0
SUB_004121,24,Germany,job_seeker,standard,24.33,17,1,26,paypal,5.7,6,45.7,8,6,2,5,64.4,0,16,9,0,1,0,1,1.0,0.373,0.281,0
SUB_004122,38,USA,marketing,basic,13.45,22,0,7,paypal,6.5,2,57.3,29,2,0,3,24.5,0,11,5,0,0,0,4,56.3,0.0,0.0,1
SUB_004123,38,UK,finance,premium,49.04,9,1,16,credit_card,6.9,6,39.8,9,4,2,2,36.4,2,12,6,1,0,0,4,51.6,0.802,0.43,0
SUB_004124,34,Brazil,job_seeker,basic,10.63,16,1,2,credit_card,7.9,5,54.2,5,4,1,4,80.2,0,12,3,4,0,0,1,54.4,0.379,0.387,0
SUB_004125,41,Canada,data_analyst,basic,14.39,3,1,5,credit_card,4.2,4,57.7,11,5,1,4,75.8,0,15,10,0,0,0,2,28.2,0.532,0.29,0
SUB_004126,40,UK,other,standard,24.27,6,0,30,credit_card,3.5,6,39.7,13,2,1,0,11.6,1,0,2,0,1,1,4,75.7,0.158,0.152,1
SUB_004127,24,UK,data_analyst,standard,20.73,4,1,25,credit_card,1.3,0,5.0,22,2,1,1,3.3,0,7,1,1,0,0,1,37.4,0.125,0.015,1
SUB_004128,53,Brazil,designer,premium,50.58,19,0,28,bank_transfer,4.4,2,43.5,8,2,0,2,66.2,0,1,5,0,0,0,1,17.0,0.096,0.019,0
SUB_004129,22,Germany,teacher,basic,13.23,32,1,18,bank_transfer,5.1,4,44.6,9,5,2,3,55.8,2,15,7,2,0,0,0,1.3,0.403,0.21,0
SUB_004130,45,India,other,basic,11.37,10,0,6,credit_card,7.6,1,34.1,12,1,0,3,36.0,0,12,3,0,0,0,1,18.1,0.24,0.156,1
SUB_004131,37,India,software_engineer,standard,27.99,17,0,14,credit_card,14.7,6,51.8,9,7,2,4,80.9,2,14,12,2,0,0,0,3.0,0.229,0.194,0
SUB_004132,24,India,teacher,basic,13.34,16,0,5,upi,5.1,4,48.5,8,3,0,5,40.0,0,14,8,4,0,0,1,45.3,0.858,0.482,0
SUB_004133,33,UK,marketing,standard,26.49,30,1,24,bank_transfer,9.4,6,46.0,5,5,3,2,47.1,1,11,7,3,0,0,0,5.3,0.73,0.469,0
SUB_004134,33,USA,software_engineer,standard,24.2,9,0,28,paypal,5.8,6,34.9,15,0,0,0,30.8,0,5,0,0,0,0,3,32.4,0.507,0.205,1
SUB_004135,44,USA,teacher,basic,14.8,12,0,21,credit_card,3.9,2,51.6,15,2,0,2,23.9,0,2,1,1,0,0,0,3.4,0.519,0.309,0
SUB_004136,28,India,designer,standard,22.73,6,1,22,paypal,2.3,1,58.7,12,1,0,1,43.8,0,0,1,0,0,0,2,25.8,0.699,0.29,1
SUB_004137,31,UK,finance,standard,25.77,5,0,17,debit_card,1.8,3,30.1,21,4,0,3,42.0,0,10,8,0,0,0,0,4.0,0.503,0.227,1
SUB_004138,21,Germany,software_engineer,standard,23.08,18,1,9,paypal,7.9,3,65.6,7,2,0,4,64.5,0,26,7,3,0,0,0,8.5,0.327,0.148,0
SUB_004139,47,UK,marketing,standard,27.44,7,0,3,credit_card,6.9,4,51.8,12,3,0,5,64.6,0,19,8,3,0,0,1,41.5,0.714,0.5,0
SUB_004140,25,USA,designer,basic,10.23,7,0,4,paypal,8.4,7,25.3,11,6,1,5,86.5,0,23,9,4,0,0,0,2.7,0.6,0.362,0
SUB_004141,36,Germany,data_analyst,basic,10.22,16,1,17,paypal,9.9,7,50.5,25,4,1,3,51.7,1,9,5,0,0,0,3,69.3,0.155,0.148,0
SUB_004142,33,India,software_engineer,basic,14.04,10,1,26,upi,6.8,3,49.8,17,2,1,1,38.7,1,6,5,1,0,0,1,33.6,0.417,0.2,0
SUB_004143,35,India,other,basic,12.16,18,0,9,upi,5.7,3,53.5,30,6,2,4,71.1,1,16,7,4,0,0,0,1.0,0.0,0.0,0
SUB_004144,40,Canada,marketing,standard,23.4,19,1,9,paypal,3.8,3,37.1,9,0,0,0,30.7,0,14,0,3,0,0,0,4.6,0.631,0.431,0
SUB_004145,47,Brazil,teacher,premium,52.14,13,0,9,paypal,7.5,5,25.9,11,4,1,2,66.7,0,11,7,1,0,0,0,6.7,0.382,0.151,0
SUB_004146,36,USA,data_analyst,standard,27.01,12,0,6,credit_card,0.0,4,18.1,18,5,2,4,55.8,1,18,3,2,0,0,0,6.7,0.636,0.289,0
SUB_004147,39,India,data_analyst,standard,22.0,31,1,19,upi,5.3,5,51.8,7,2,0,3,27.0,0,11,9,0,0,0,0,3.8,0.443,0.276,0
SUB_004148,36,Germany,data_analyst,basic,10.92,11,1,13,credit_card,0.0,2,51.9,17,0,0,0,6.0,0,0,6,3,0,1,3,67.3,0.212,0.014,1
SUB_004149,42,UK,data_analyst,basic,14.78,19,1,24,paypal,3.5,4,48.4,17,1,0,1,26.8,0,9,0,2,0,1,4,66.1,0.194,0.116,1
SUB_004150,30,UK,designer,premium,51.78,6,0,29,paypal,7.3,7,54.1,37,2,1,1,47.3,0,3,1,1,1,0,2,55.6,0.073,0.0,1
SUB_004151,42,India,designer,premium,47.79,12,1,7,upi,10.6,7,72.2,24,2,1,1,64.3,0,8,2,2,0,0,1,18.8,0.521,0.419,1
SUB_004152,42,India,marketing,standard,28.0,19,1,25,credit_card,2.1,9,59.5,4,5,2,3,79.6,2,17,7,0,0,0,1,15.4,0.362,0.409,0
SUB_004153,26,UK,student,basic,12.62,6,0,8,debit_card,5.6,3,31.5,16,0,0,0,14.7,0,0,0,1,1,0,2,34.4,0.403,0.177,1
SUB_004154,28,Germany,marketing,standard,22.41,11,1,23,paypal,5.8,3,76.1,13,3,1,4,65.4,1,18,10,3,0,0,2,31.3,0.472,0.295,0
SUB_004155,22,India,student,basic,11.02,12,1,4,credit_card,7.9,2,46.9,10,6,3,2,81.3,1,19,6,1,0,0,2,24.1,0.773,0.464,1
SUB_004156,23,India,student,standard,23.96,7,1,24,upi,8.1,6,36.4,13,3,1,2,42.3,1,9,3,1,0,0,1,36.2,0.706,0.462,0
SUB_004157,22,USA,other,premium,57.19,7,1,20,debit_card,4.2,1,59.8,19,0,0,1,49.8,0,7,0,0,0,0,2,57.7,0.539,0.347,1
SUB_004158,46,Canada,designer,basic,10.3,6,1,7,credit_card,2.6,6,13.2,21,5,0,4,24.7,0,18,7,2,0,0,1,23.7,0.556,0.193,0
SUB_004159,33,Brazil,finance,premium,44.36,2,1,19,upi,6.2,5,38.2,15,3,1,0,65.4,0,2,3,1,0,0,1,23.8,0.029,0.124,0
SUB_004160,36,USA,data_analyst,premium,57.85,6,1,28,credit_card,6.0,5,44.2,17,5,2,3,60.4,1,22,12,3,0,2,4,60.0,0.422,0.272,0
SUB_004161,30,USA,other,premium,42.42,13,1,4,paypal,5.5,4,26.6,11,4,1,3,52.4,0,10,0,2,0,0,1,43.9,0.456,0.299,1
SUB_004162,23,India,finance,standard,26.29,8,0,26,upi,6.9,4,41.0,13,0,0,0,22.0,0,2,2,1,2,0,0,4.0,0.463,0.246,0
SUB_004163,29,USA,teacher,basic,11.06,11,0,19,paypal,8.2,6,76.4,10,1,0,1,45.4,0,7,6,0,0,0,0,6.1,0.661,0.427,0
SUB_004164,35,Germany,data_analyst,standard,26.05,12,1,17,credit_card,7.4,5,47.0,10,2,0,2,43.3,0,11,2,4,0,0,0,4.2,0.261,0.163,0
SUB_004165,42,USA,other,basic,11.91,10,1,3,paypal,5.6,5,27.3,21,7,3,4,96.6,1,15,10,3,0,0,1,29.1,0.761,0.54,0
SUB_004166,28,Germany,job_seeker,basic,10.5,19,1,10,credit_card,6.4,5,23.4,13,3,1,4,34.9,0,13,6,1,0,0,2,24.8,0.5,0.279,0
SUB_004167,30,India,job_seeker,standard,25.81,38,1,30,upi,8.3,4,46.9,19,5,1,6,60.0,1,22,15,3,0,0,2,43.7,0.24,0.089,0
SUB_004168,21,India,student,standard,26.82,6,1,20,credit_card,3.0,2,42.8,9,2,1,0,19.1,0,0,6,1,0,0,0,1.2,0.268,0.219,0
SUB_004169,37,Germany,software_engineer,basic,13.39,21,0,21,debit_card,7.3,3,58.4,7,3,2,2,39.3,2,13,8,2,0,0,0,3.1,0.694,0.355,0
SUB_004170,45,India,software_engineer,basic,13.18,7,1,19,upi,2.7,4,34.6,22,6,1,4,53.2,0,21,0,2,0,1,6,76.0,0.241,0.091,0
SUB_004171,39,India,software_engineer,basic,12.49,15,1,10,paypal,4.2,7,36.0,11,3,0,3,65.4,0,10,4,3,0,0,0,3.8,0.645,0.375,0
SUB_004172,32,Brazil,job_seeker,standard,25.18,4,0,13,upi,7.3,8,33.9,13,2,1,1,42.9,0,10,2,1,0,0,0,4.8,0.563,0.371,0
SUB_004173,23,USA,student,standard,26.35,14,0,25,credit_card,6.4,6,38.5,6,4,2,1,60.0,2,11,8,2,0,0,1,28.2,0.267,0.178,0
SUB_004174,18,USA,student,basic,13.44,9,0,12,debit_card,3.0,3,43.7,12,0,0,1,26.3,0,7,3,0,0,1,1,47.8,0.25,0.199,0
SUB_004175,25,Canada,software_engineer,premium,53.09,9,1,27,paypal,4.0,7,23.0,7,1,0,0,30.3,0,12,1,0,0,0,2,16.5,0.251,0.175,0
SUB_004176,37,Brazil,software_engineer,basic,12.92,13,1,3,paypal,3.8,4,23.6,24,5,1,3,31.8,1,5,9,1,0,0,0,2.8,0.577,0.341,0
SUB_004177,33,USA,software_engineer,standard,21.55,5,1,15,credit_card,2.3,3,40.5,14,3,1,2,32.7,1,4,5,1,0,1,0,2.8,0.607,0.37,1
SUB_004178,37,Canada,teacher,standard,22.1,5,1,5,upi,10.8,5,41.4,7,4,1,3,85.5,0,7,1,1,0,0,0,3.0,0.395,0.316,0
SUB_004179,47,Germany,designer,standard,22.59,9,1,30,bank_transfer,5.4,2,59.7,7,4,2,2,85.9,2,6,2,2,0,0,0,3.8,0.741,0.56,0
SUB_004180,25,Germany,student,basic,14.59,21,0,22,debit_card,10.5,5,46.8,27,2,1,1,30.4,1,7,7,0,0,0,0,7.0,0.345,0.087,0
SUB_004181,44,Germany,data_analyst,premium,55.18,9,0,12,credit_card,6.5,4,38.7,32,5,3,2,56.3,3,11,6,3,1,0,1,40.5,0.216,0.015,1
SUB_004182,34,UK,data_analyst,premium,51.05,39,1,22,paypal,1.9,4,52.0,10,7,2,6,83.8,1,22,9,4,0,0,0,1.9,0.565,0.393,0
SUB_004183,20,UK,student,standard,22.51,46,1,19,paypal,6.5,6,57.2,6,3,2,2,85.5,1,2,5,0,1,0,2,39.9,0.348,0.262,0
SUB_004184,33,Germany,finance,standard,21.1,11,0,4,credit_card,6.5,7,48.0,22,4,2,3,63.8,2,10,7,1,0,0,2,30.8,0.096,0.014,1
SUB_004185,27,India,teacher,basic,14.48,31,1,30,bank_transfer,3.0,1,5.0,20,0,0,0,16.9,0,9,2,1,1,1,2,42.1,0.485,0.267,0
SUB_004186,46,USA,teacher,standard,28.92,6,0,18,credit_card,5.9,5,38.7,17,2,1,0,29.6,0,4,2,1,1,0,3,55.0,0.487,0.241,0
SUB_004187,40,India,teacher,basic,10.54,12,0,20,upi,0.0,4,34.6,11,6,2,5,50.2,0,19,10,3,1,0,3,53.4,0.57,0.281,1
SUB_004188,24,USA,student,standard,27.96,13,0,9,paypal,4.7,6,47.9,11,4,0,4,49.5,0,16,4,2,0,0,3,50.1,0.589,0.26,0
SUB_004189,48,UK,other,basic,12.22,17,0,4,debit_card,4.0,4,62.0,13,3,0,4,49.5,0,11,7,1,0,0,0,5.4,0.552,0.541,0
SUB_004190,18,UK,job_seeker,standard,23.23,4,1,13,credit_card,11.1,6,34.4,10,0,0,0,54.6,0,0,0,0,0,0,1,23.0,0.824,0.52,0
SUB_004191,41,UK,other,basic,13.69,13,0,3,paypal,3.3,4,30.6,11,4,1,3,57.0,0,11,4,2,2,0,2,45.5,0.633,0.32,0
SUB_004192,19,Canada,student,basic,13.06,25,1,5,paypal,8.5,5,67.1,10,5,1,5,77.8,0,20,7,3,0,0,0,5.3,0.265,0.254,0
SUB_004193,35,USA,other,basic,13.89,2,1,4,credit_card,7.2,3,37.4,14,1,0,0,10.7,0,4,2,2,0,0,1,7.3,0.41,0.195,0
SUB_004194,26,UK,job_seeker,basic,10.36,6,1,23,bank_transfer,5.7,1,40.0,15,0,0,1,19.5,0,7,0,2,0,0,0,2.9,0.499,0.29,0
SUB_004195,31,USA,job_seeker,standard,23.18,26,1,28,bank_transfer,11.4,7,40.2,4,3,1,3,81.5,0,9,7,1,0,0,0,4.4,0.41,0.415,0
SUB_004196,23,India,student,standard,23.18,7,1,28,debit_card,3.7,4,30.1,19,1,0,2,32.0,0,8,5,2,0,0,0,3.9,0.466,0.177,0
SUB_004197,44,India,teacher,standard,23.29,13,1,1,debit_card,6.2,3,40.0,13,4,1,4,58.8,0,17,8,2,1,0,2,28.7,0.531,0.35,0
SUB_004198,29,Germany,other,standard,25.01,15,1,5,paypal,3.6,4,69.5,13,3,1,2,29.4,1,8,4,0,0,0,0,4.1,0.042,0.039,0
SUB_004199,39,USA,finance,standard,22.82,6,0,1,paypal,7.4,7,58.7,28,3,1,3,49.1,0,8,3,3,0,0,0,6.2,0.469,0.19,0
SUB_004200,35,USA,designer,basic,12.21,5,0,11,debit_card,1.2,3,30.4,23,4,0,5,43.7,0,20,6,3,0,0,2,15.3,0.045,0.0,1
SUB_004201,19,Canada,other,basic,11.83,10,1,21,credit_card,1.9,6,35.3,14,0,0,0,27.6,0,0,1,0,0,0,3,59.7,0.345,0.218,1
SUB_004202,26,India,marketing,basic,13.67,23,1,3,upi,11.4,7,49.3,9,0,0,0,16.5,0,9,2,0,1,0,1,13.6,0.863,0.562,0
SUB_004203,32,India,designer,standard,26.03,13,1,12,paypal,7.7,3,38.9,17,4,1,4,58.7,1,14,7,1,2,0,1,54.3,0.1,0.113,0
SUB_004204,42,Brazil,marketing,basic,13.26,5,0,16,upi,1.9,3,44.0,13,1,0,1,40.3,0,1,2,1,0,0,1,26.7,0.21,0.129,0
SUB_004205,40,India,other,basic,11.04,19,0,5,debit_card,9.6,6,85.8,5,4,1,1,33.4,1,8,4,2,0,0,0,5.1,0.625,0.453,0
SUB_004206,19,USA,student,standard,23.25,5,1,2,paypal,2.4,2,57.6,21,2,0,2,45.8,0,3,0,1,0,2,4,62.8,0.393,0.062,1
SUB_004207,32,USA,marketing,premium,40.41,15,1,12,credit_card,8.6,4,48.3,11,4,2,3,66.5,0,4,8,1,0,1,2,42.5,0.532,0.365,0
SUB_004208,50,USA,finance,standard,21.07,10,0,30,credit_card,4.5,0,56.4,15,0,0,0,0.0,0,0,0,0,0,1,1,21.0,0.071,0.0,1
SUB_004209,34,India,teacher,standard,22.64,8,1,22,upi,5.2,5,25.4,20,2,0,1,55.2,0,1,4,0,0,0,0,7.2,0.658,0.325,0
SUB_004210,31,India,designer,standard,20.64,10,1,2,upi,4.8,6,60.7,13,6,2,5,67.1,1,29,5,0,0,0,2,35.9,0.651,0.446,0
SUB_004211,40,India,other,standard,26.02,11,0,25,upi,11.0,3,33.3,24,3,1,3,30.1,1,14,6,3,0,0,0,6.2,0.052,0.107,0
SUB_004212,43,USA,other,standard,29.97,11,0,19,paypal,1.8,1,7.3,17,3,0,3,46.5,0,8,2,2,0,0,0,2.6,0.472,0.34,0
SUB_004213,21,USA,student,premium,42.01,13,1,8,paypal,7.9,5,52.7,7,6,2,5,82.4,2,27,7,3,0,0,2,31.0,0.724,0.56,0
SUB_004214,38,India,data_analyst,basic,14.1,21,1,22,upi,4.0,4,41.8,11,5,1,4,54.3,1,9,6,4,0,0,1,28.9,0.397,0.215,0
SUB_004215,22,USA,student,basic,10.58,33,0,3,credit_card,2.2,6,55.1,15,6,1,6,61.0,1,22,14,1,0,0,2,30.5,0.46,0.176,0
SUB_004216,39,Canada,software_engineer,basic,13.34,11,1,1,credit_card,4.6,3,55.3,10,2,0,2,31.8,0,7,4,1,0,0,1,20.9,0.335,0.238,0
SUB_004217,35,India,marketing,standard,26.42,20,0,4,upi,0.8,3,63.8,25,4,1,4,46.2,0,14,4,0,0,0,2,40.3,0.348,0.035,1
SUB_004218,40,USA,other,premium,58.04,12,1,7,credit_card,7.7,5,47.7,21,7,2,6,86.8,2,20,13,3,0,0,0,5.4,0.633,0.268,0
SUB_004219,23,UK,job_seeker,basic,10.56,9,1,1,paypal,2.7,5,39.5,19,2,0,1,18.8,0,5,5,1,1,2,3,62.8,0.459,0.247,1
SUB_004220,20,India,student,basic,11.57,14,1,24,upi,0.3,4,45.2,31,5,1,3,37.3,1,7,6,1,0,0,1,29.6,0.185,0.145,1
SUB_004221,25,Germany,student,premium,41.81,4,0,4,credit_card,6.5,2,25.4,18,2,1,2,52.4,1,12,8,0,0,0,0,5.8,0.432,0.262,0
SUB_004222,33,USA,designer,standard,24.06,6,0,5,credit_card,2.6,5,37.1,23,2,0,2,39.9,0,4,2,1,0,1,2,30.2,0.0,0.0,1
SUB_004223,36,Brazil,marketing,standard,29.11,5,0,6,bank_transfer,0.0,2,29.3,12,6,1,6,62.3,0,19,6,1,0,1,3,43.7,0.419,0.222,1
SUB_004224,31,Canada,software_engineer,premium,55.62,13,1,12,bank_transfer,6.8,2,31.3,9,1,0,2,36.0,0,6,1,1,0,0,0,3.4,0.628,0.384,0
SUB_004225,33,USA,job_seeker,standard,27.22,2,0,8,credit_card,4.3,5,53.1,21,0,0,0,8.7,0,4,0,0,0,0,0,5.1,0.717,0.388,1
SUB_004226,29,UK,other,standard,25.32,4,0,6,paypal,4.7,6,31.3,14,4,1,2,61.3,1,4,6,1,0,0,1,9.5,0.461,0.216,0
SUB_004227,32,Germany,data_analyst,basic,14.41,3,1,3,credit_card,4.3,2,27.4,14,4,1,2,28.6,1,11,7,4,0,0,0,5.0,0.332,0.171,0
SUB_004228,32,USA,job_seeker,basic,12.24,12,0,4,credit_card,5.4,7,53.3,11,3,1,2,57.5,0,6,4,0,0,0,0,4.5,0.351,0.344,1
SUB_004229,43,USA,data_analyst,basic,10.74,8,0,27,debit_card,7.4,4,54.1,7,3,2,0,25.2,1,1,6,2,2,0,3,29.7,0.613,0.375,0
SUB_004230,29,India,teacher,standard,28.37,10,0,2,upi,5.3,4,62.2,16,4,1,2,36.9,0,2,8,3,0,0,0,4.9,0.191,0.041,0
SUB_004231,49,UK,marketing,premium,45.58,15,0,16,paypal,6.1,6,60.7,15,2,1,0,30.2,1,10,1,1,0,0,0,7.4,0.58,0.309,0
SUB_004232,23,USA,student,premium,41.06,11,0,18,credit_card,7.5,6,66.7,18,3,1,2,63.8,1,10,4,2,0,0,1,35.9,0.47,0.463,0
SUB_004233,25,Germany,other,premium,42.51,9,0,12,debit_card,5.7,4,29.9,9,4,1,4,60.1,1,19,6,3,0,0,1,31.3,0.185,0.012,0
SUB_004234,36,Brazil,marketing,basic,13.04,2,1,0,upi,6.7,3,72.4,23,4,1,3,34.3,1,13,0,0,0,1,2,32.3,0.0,0.0,1
SUB_004235,30,India,teacher,premium,52.13,15,0,4,bank_transfer,3.0,5,45.4,9,4,2,2,60.8,1,11,4,0,0,0,4,55.4,0.431,0.28,0
SUB_004236,37,Germany,data_analyst,standard,22.59,2,1,22,debit_card,8.3,6,37.0,8,2,0,2,48.4,0,9,4,1,0,0,0,3.9,0.192,0.036,0
SUB_004237,22,India,student,basic,13.63,13,0,8,paypal,5.9,5,38.0,6,5,1,4,78.0,1,13,7,1,1,1,3,71.4,0.258,0.217,1
SUB_004238,23,UK,student,standard,27.73,48,0,3,credit_card,1.5,1,12.3,9,5,1,5,74.2,0,25,11,4,0,0,1,24.7,0.353,0.205,1
SUB_004239,26,UK,marketing,basic,14.59,17,0,9,credit_card,5.2,5,52.0,11,2,0,1,21.7,0,10,5,0,0,0,1,28.8,0.485,0.305,0
SUB_004240,41,Germany,finance,basic,12.91,7,0,13,credit_card,3.5,4,19.1,8,1,0,1,42.6,0,5,4,2,0,0,0,4.1,0.319,0.251,0
SUB_004241,24,UK,software_engineer,premium,55.58,21,1,9,credit_card,10.8,6,33.6,9,4,2,1,74.6,2,9,3,1,0,0,0,5.1,0.175,0.218,0
SUB_004242,25,Germany,finance,standard,27.52,37,1,0,paypal,3.3,5,75.2,28,7,1,6,81.4,1,27,10,3,0,0,1,38.6,0.281,0.183,0
SUB_004243,36,UK,finance,basic,11.28,23,1,22,credit_card,5.3,4,64.5,10,1,0,1,0.0,0,0,0,0,0,1,2,42.5,0.616,0.343,0
SUB_004244,46,USA,teacher,standard,23.09,27,1,18,bank_transfer,8.7,7,36.8,4,8,5,5,88.2,3,31,12,0,0,0,0,4.2,0.511,0.317,0
SUB_004245,31,Germany,marketing,premium,49.56,6,0,16,paypal,7.0,8,31.8,8,5,1,4,49.7,0,16,9,2,0,0,3,47.4,0.521,0.419,0
SUB_004246,43,Brazil,other,standard,20.18,8,1,19,bank_transfer,9.1,5,65.4,13,5,2,4,81.3,1,25,5,2,0,0,1,7.8,0.127,0.112,0
SUB_004247,42,India,marketing,basic,11.48,18,1,29,debit_card,2.5,5,13.2,22,2,1,1,0.0,1,16,0,0,0,0,0,4.5,0.773,0.35,1
